is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,724.8807,9.289157,199.871826,2.33595,1.19085729,0.000512443,737.5112,87.41348,0.7825085,999.6283,7.491541,146.5778,1016.27789,44.0271721,0.7839016,0.316638917,0.62644434,0.212663725,167.601257,2.96350884,119.921173,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,724.3311,9.289157,200.102539,2.3372314,1.19085729,0.000512443,737.5513,87.41348,0.7825085,999.897461,7.491541,146.449631,1016.27789,44.0271721,0.7839016,0.316638917,0.625036,0.212663725,167.601257,2.96350884,119.921173,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,724.174133,9.288196,200.358887,2.3372314,1.19085729,0.000512443,738.5126,87.41348,0.7825085,999.897461,7.491541,146.295822,1016.27789,43.5657539,0.7839016,0.316638917,0.6236277,0.213176176,167.601257,2.96350884,119.921173,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,723.9386,9.288196,200.5127,2.3372314,1.19085729,0.000512443,738.5526,87.41348,0.7832768,999.4745,7.491541,146.295822,1016.27789,43.5657539,0.7839016,0.316638917,0.6236277,0.213368341,167.601257,2.96350884,119.921173,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,723.5853,9.288196,200.871567,2.3372314,1.19085729,0.000512443,739.3537,87.10587,0.783660948,999.4745,7.491541,146.295822,1016.27789,43.75801,0.7839016,0.303445637,0.6236277,0.213048071,167.425018,2.96350884,119.921173,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,723.310547,9.288196,200.871567,2.338513,1.19085729,0.000512443,740.515259,87.10587,0.783660948,999.4745,7.491541,146.295822,1016.27789,43.75801,0.7839016,0.2961445,0.6236277,0.213048071,167.425018,2.96350884,119.760956,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,723.1928,9.289477,200.871567,2.338513,1.19085729,0.000512443,740.5553,87.10587,0.782380462,999.4745,7.491541,145.936935,1016.27789,43.1812363,0.7839016,0.2961445,0.6236277,0.213048071,167.425018,2.96350884,119.760956,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,722.7218,9.292682,201.256088,2.338513,1.19085729,0.000512443,741.1161,87.10587,0.782380462,999.3976,7.491541,145.808762,1016.27789,42.9889755,0.7839016,0.2961445,0.6236277,0.213048071,167.425018,2.97952771,119.760956,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,722.3685,9.293323,201.333,2.338513,1.19085729,0.000512443,741.236267,86.900795,0.782380462,998.859253,7.48833656,145.808762,1016.27789,42.9889755,0.7839016,0.309337765,0.6236277,0.213048071,167.425018,2.97952771,119.760956,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,721.6227,9.293323,201.614975,2.3367188,1.19085729,0.000512443,741.236267,86.900795,0.781356037,998.8208,7.488016,145.808762,1016.27789,42.4891052,0.7839016,0.316254646,0.6236277,0.213048071,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,721.0732,9.293323,201.614975,2.3367188,1.19085729,0.000512443,741.837036,86.900795,0.78007555,998.551636,7.488016,145.398621,1016.27789,42.2583961,0.7839016,0.316382736,0.622091353,0.213048071,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,720.759155,9.295886,201.973846,2.3367188,1.19085729,0.000512443,741.9572,86.900795,0.7798194,998.62854,7.488016,145.398621,1016.27789,42.2583961,0.7839016,0.318688363,0.622091353,0.213048071,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,720.4059,9.296206,201.973846,2.33556533,1.19085729,0.000512443,742.117432,86.67008,0.7798194,998.244,7.488016,145.398621,1016.27789,42.2583961,0.7839016,0.331753552,0.622091353,0.213048071,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,720.013367,9.296206,201.973846,2.33454013,1.19085729,0.000512443,742.3177,86.67008,0.7798194,998.4363,7.488016,145.398621,1016.27789,41.758522,0.7839016,0.336108625,0.622091353,0.213048071,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,719.189,9.296206,202.3071,2.33454013,1.19085729,0.000512443,742.558044,86.67008,0.7798194,998.474731,7.484171,145.398621,1016.27789,41.48936,0.7839016,0.336108625,0.622091353,0.213944837,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,718.835754,9.296206,202.409637,2.33415556,1.19085729,0.000512443,742.7583,86.56754,0.7798194,998.2825,7.48353,145.398621,1016.27789,41.1817474,0.782363534,0.336877167,0.622091353,0.214969724,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,717.9329,9.296206,202.64035,2.33415556,1.19085729,0.000512443,742.9986,86.3112,0.780587733,997.8595,7.48353,145.398621,1016.27789,41.1817474,0.781338155,0.336877167,0.622091353,0.214969724,167.1847,2.97952771,119.680855,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,717.6582,9.296206,202.742889,2.33415556,1.19085729,0.000512443,743.919861,86.3112,0.781228,997.475037,7.48353,145.398621,1016.27789,41.0663948,0.781338155,0.320609719,0.622091353,0.214969724,167.168671,2.97952771,119.616768,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,717.2264,9.2914,203.024872,2.33415556,1.19085729,0.000512443,743.919861,86.3112,0.781228,997.398132,7.484171,145.116638,1016.27789,40.79723,0.781338155,0.316254646,0.62324363,0.214969724,167.136627,2.97952771,119.520638,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,716.8731,9.2914,203.024872,2.336078,1.19085729,0.000512443,743.999939,86.3112,0.781228,997.0905,7.486414,145.116638,1016.27789,40.52807,0.781338155,0.316254646,0.62324363,0.212663725,167.104584,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,716.5591,9.2914,203.2043,2.33684683,1.19085729,0.000512443,744.841064,86.3112,0.780587733,996.975159,7.486414,145.116638,1016.27789,40.52807,0.781338155,0.316254646,0.62324363,0.212663725,167.104584,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,716.362854,9.290118,203.383743,2.33684683,1.19085729,0.000512443,745.0013,86.08049,0.780587733,996.4368,7.486414,145.116638,1016.27789,40.52807,0.781338155,0.3262457,0.62324363,0.212663725,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,715.381531,9.288516,203.511917,2.33684683,1.19085729,0.000512443,745.361755,86.0035858,0.780587733,995.9754,7.486414,145.116638,1016.27789,40.1435547,0.783004344,0.326629966,0.623755753,0.212663725,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,714.910461,9.288516,203.665726,2.33684683,1.19085729,0.000512443,745.361755,85.82415,0.779563367,995.8216,7.486414,144.96283,1016.27789,40.0282,0.783004344,0.326629966,0.622091353,0.212663725,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,714.7927,9.288516,203.69136,2.33684683,1.19085729,0.000512443,745.9626,85.77288,0.779563367,995.860046,7.486414,144.91156,1016.27789,40.0282,0.783004344,0.309209675,0.622091353,0.212663725,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,714.4787,9.288516,203.896439,2.33454013,1.19085729,0.000512443,746.202942,85.77288,0.779563367,995.7447,7.486414,144.655212,1016.27789,40.0282,0.781978965,0.306007445,0.622091353,0.212663725,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,713.968445,9.288516,203.896439,2.333515,1.19085729,0.000512443,747.564758,85.54217,0.779563367,995.4371,7.486414,144.475769,1016.27789,39.5283279,0.781978965,0.3156142,0.622091353,0.212984011,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,713.301147,9.285312,204.178421,2.333515,1.19085729,0.000512443,747.564758,85.54217,0.779563367,995.283264,7.486414,144.1169,1016.27789,39.41297,0.7824917,0.32112208,0.622091353,0.212984011,167.0405,2.97952771,119.472572,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,712.712341,9.285312,204.357864,2.333515,1.19085729,0.000512443,748.1655,85.54217,0.779563367,995.2448,7.48833656,144.091263,1016.27789,39.41297,0.7836452,0.325861424,0.622091353,0.212984011,166.864273,2.97952771,119.328377,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,712.123535,9.288196,204.6142,2.333515,1.19085729,0.000512443,749.4072,85.54217,0.779563367,994.668,7.48833656,143.6811,1016.27789,39.41297,0.7842861,0.325861424,0.622091353,0.212984011,166.864273,2.97952771,119.232246,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,711.8095,9.289477,204.6142,2.33402753,1.19085729,0.000512443,749.6075,85.4909,0.779563367,995.2448,7.48833656,143.4504,1016.27789,39.41297,0.7842861,0.325861424,0.622091353,0.212984011,166.864273,2.97952771,119.232246,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,711.927246,9.289477,204.6142,2.33466816,1.19085729,0.000512443,749.6075,85.1063843,0.7810999,994.821838,7.48833656,143.040253,1016.27789,38.7977448,0.7842861,0.325861424,0.622091353,0.212984011,166.864273,2.97952771,119.232246,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,711.770264,9.293963,205.101257,2.3364625,1.19085729,0.000512443,750.6088,85.1063843,0.783789,994.475769,7.48833656,142.860809,1016.27789,38.7977448,0.7842861,0.325861424,0.622091353,0.214265108,166.864273,2.97952771,119.376442,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,711.181458,9.294604,205.101257,2.3364625,1.19085729,0.000512443,751.449951,85.1063843,0.783789,994.821838,7.48833656,142.860809,1016.27789,38.7977448,0.7847988,0.326886147,0.622091353,0.214905664,166.864273,2.97952771,119.456551,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,710.1609,9.294604,205.126892,2.3364625,1.19085729,0.000512443,751.8505,85.1063843,0.785581648,994.6296,7.48833656,142.860809,1016.27789,38.7977448,0.7855678,0.319585,0.622091353,0.214905664,166.864273,2.97952771,119.456551,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,709.297363,9.297488,205.434509,2.33492446,1.19085729,0.000512443,752.811768,84.87567,0.785581648,994.398865,7.48833656,142.296844,1016.27789,38.7592926,0.7855678,0.3259895,0.622091353,0.214905664,166.864273,2.97952771,119.456551,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,709.179565,9.298129,205.6652,2.33454013,1.19085729,0.000512443,752.811768,84.87567,0.7819963,994.398865,7.48833656,142.296844,1016.27789,38.3747749,0.7855678,0.326501876,0.622091353,0.214905664,166.864273,2.97952771,119.456551,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,708.6693,9.298129,205.6652,2.33454013,1.19085729,0.000512443,753.7731,84.54243,0.7819963,994.475769,7.486414,142.296844,1016.27789,38.29787,0.7855678,0.326501876,0.622091353,0.214905664,166.864273,2.97952771,119.456551,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,708.2375,9.298129,205.947189,2.33454013,1.19085729,0.000512443,753.8532,84.49116,0.7819963,994.2066,7.48545265,141.912323,1016.27789,38.2594223,0.7855678,0.326501876,0.6236277,0.214905664,166.864273,2.97952771,119.36042,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,707.2955,9.298129,205.998459,2.33454013,1.19085729,0.000512443,754.7744,84.49116,0.7819963,994.2835,7.48545265,141.912323,1016.27789,37.9902573,0.7855678,0.326501876,0.6236277,0.214905664,166.864273,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,706.863647,9.298129,206.203537,2.33454013,1.19085729,0.000512443,755.094849,84.49116,0.7819963,993.8221,7.48545265,141.630356,1016.27789,37.9902573,0.7855678,0.326501876,0.6236277,0.214905664,166.864273,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,706.6674,9.298129,206.331711,2.33454013,1.19085729,0.000512443,756.176331,84.2091751,0.7819963,993.860535,7.48545265,141.425278,1016.27789,37.9902573,0.7855678,0.33431536,0.6238838,0.212727785,166.864273,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,706.0786,9.298129,206.38298,2.33556533,1.19085729,0.000512443,756.456665,84.2091751,0.7819963,993.860535,7.48545265,141.194565,1016.27789,37.798,0.783517063,0.328807473,0.6238838,0.212727785,166.784164,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,706.0786,9.298129,206.562424,2.33556533,1.19085729,0.000512443,757.6583,84.1579056,0.7819963,993.514465,7.48353,141.1433,1016.27789,37.798,0.783517063,0.316382736,0.6238838,0.212727785,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,705.136536,9.295566,206.741867,2.33556533,1.19085729,0.000512443,758.659668,83.87593,0.7819963,993.1684,7.48353,140.938217,1016.27789,37.52884,0.7847988,0.322402984,0.6238838,0.212727785,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,704.901,9.294925,206.9982,2.3364625,1.19085729,0.000512443,759.180359,83.87593,0.7832768,992.7839,7.48353,140.528076,1016.27789,37.52884,0.7858242,0.319841176,0.622475445,0.212727785,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,704.1552,9.2914,207.228912,2.33659053,1.19085729,0.000512443,759.180359,83.87593,0.783789,992.4763,7.48353,140.528076,1016.27789,37.2596779,0.7855678,0.324068159,0.622475445,0.21285589,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,703.527161,9.2914,207.228912,2.33812833,1.19085729,0.000512443,760.3019,83.61958,0.783789,992.0918,7.48385048,140.528076,1016.27789,37.2596779,0.784542441,0.335340083,0.622475445,0.212984011,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,702.192566,9.2914,207.228912,2.340435,1.19085729,0.000512443,760.8226,83.38888,0.781484067,991.938,7.48673439,140.11792,1016.27789,37.2596779,0.784542441,0.328807473,0.622475445,0.212984011,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,701.800049,9.2914,207.48526,2.3405633,1.19085729,0.000512443,761.4234,83.38888,0.7810999,991.7457,7.488016,139.964111,1016.27789,37.10587,0.784542441,0.3262457,0.622475445,0.212984011,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,701.721558,9.2914,207.53653,2.3405633,1.19085729,0.000512443,762.0242,83.38888,0.7810999,991.3612,7.488016,139.6565,1016.27789,36.72135,0.784542441,0.3262457,0.622475445,0.212984011,166.704056,2.97952771,119.280312,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,701.4468,9.2914,207.741608,2.33838463,1.19085729,0.000512443,762.584961,83.1838,0.7810999,991.7073,7.488016,139.52832,1016.27789,36.72135,0.78569597,0.3080569,0.622475445,0.212984011,166.704056,2.97952771,119.168159,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,700.8187,9.2914,207.869781,2.337744,1.19085729,0.000512443,763.105652,83.1068954,0.781356037,991.7073,7.488016,139.246353,1016.27789,36.72135,0.78569597,0.3143333,0.622091353,0.212984011,166.704056,2.97952771,119.136116,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,700.4262,9.2914,208.02359,2.33582163,1.19085729,0.000512443,763.386,82.92745,0.782764554,991.24585,7.488016,139.246353,1016.27789,36.72135,0.784157932,0.318176,0.6214512,0.212984011,166.479752,2.97952771,119.039993,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,699.5627,9.2914,208.049225,2.33454013,1.21006465,0.000512443,763.386,82.92745,0.7830207,991.322754,7.488016,138.938736,1016.27789,36.5290947,0.784157932,0.3275266,0.6214512,0.212984011,166.46373,2.97952771,119.039993,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,699.248657,9.2914,208.382462,2.33454013,1.21006465,0.000512443,764.026855,82.92745,0.7834048,991.3612,7.488016,138.810562,1016.27789,36.3368378,0.784157932,0.336236715,0.6223474,0.212984011,166.46373,2.97952771,119.039993,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,698.267334,9.294284,208.613174,2.333515,1.21006465,0.000512443,764.6677,82.92745,0.7834048,991.24585,7.488016,138.554214,1016.27789,36.3368378,0.784157932,0.329447925,0.6238838,0.212984011,166.46373,2.97952771,119.039993,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,697.600037,9.296206,208.741348,2.333515,1.18125355,0.000512443,764.707764,82.49167,0.7834048,991.322754,7.488016,138.118439,1016.27789,35.95232,0.7832607,0.333418727,0.6238838,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,697.482239,9.296206,208.741348,2.333515,1.18125355,0.000512443,765.0282,82.49167,0.7853256,991.515,7.488016,138.067169,1016.27789,35.95232,0.7832607,0.336236715,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,697.0897,9.296206,208.920792,2.333515,1.18125355,0.000512443,765.3086,82.49167,0.7859658,991.399658,7.488016,138.067169,1016.27789,35.95232,0.7832607,0.336621,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,696.8542,9.301333,209.177139,2.333515,1.18125355,0.000512443,765.629,82.49167,0.786862135,991.5919,7.488016,137.682648,1016.27789,35.6062546,0.7842861,0.347124368,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,696.147644,9.301333,209.177139,2.333515,1.19725978,0.000512443,765.629,82.49167,0.786862135,991.3612,7.488016,137.4263,1016.27789,35.6062546,0.7858242,0.338670433,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,696.069153,9.301333,209.305313,2.333515,1.19725978,0.000512443,766.1097,82.49167,0.786862135,991.553467,7.488016,137.272491,1016.27789,35.3755455,0.7858242,0.325349063,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,695.8336,9.301333,209.433472,2.33454013,1.19725978,0.000512443,766.1097,82.49167,0.786862135,991.6304,7.488016,137.067413,1016.27789,35.3755455,0.7850551,0.325349063,0.6226035,0.212984011,166.46373,2.97952771,119.120094,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,695.7159,9.301333,209.433472,2.33479643,1.19725978,0.000512443,766.8306,82.1071548,0.786862135,991.322754,7.485773,137.041779,1016.27789,35.3755455,0.784926951,0.325349063,0.6226035,0.212984011,166.46373,2.97952771,118.991928,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,695.1663,9.301333,209.843628,2.33479643,1.19725978,0.000512443,766.8306,82.1071548,0.786862135,991.3612,7.485773,136.657272,1016.27789,35.3755455,0.784926951,0.325349063,0.6226035,0.212984011,166.46373,2.97952771,118.975906,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,694.8916,9.301333,209.843628,2.33479643,1.19725978,0.000512443,767.2312,82.1071548,0.783789,991.4381,7.485773,136.195847,1016.27789,35.1063843,0.784926951,0.327142328,0.6226035,0.212984011,166.3676,2.97952771,118.959885,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,694.6953,9.301333,209.843628,2.33479643,1.19725978,0.000512443,768.112366,81.79954,0.782124341,991.322754,7.485773,136.118942,1016.27789,34.9525757,0.784926951,0.327142328,0.6226035,0.213048071,166.3676,2.97952771,118.959885,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,694.185,9.301333,209.843628,2.33479643,1.19725978,0.000512443,768.112366,81.79954,0.7810999,990.938232,7.485773,136.118942,1016.27789,34.9525757,0.78543967,0.3168951,0.6226035,0.214777559,166.3676,2.97952771,118.959885,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,693.871033,9.301333,210.099976,2.33479643,1.19725978,0.000512443,768.112366,81.6713638,0.7810999,991.24585,7.485773,135.683151,1016.27789,34.9525757,0.78543967,0.3156142,0.6226035,0.214777559,166.3676,2.97952771,118.959885,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,693.478455,9.297488,210.099976,2.33556533,1.19725978,0.000512443,768.112366,81.44066,0.7810999,990.938232,7.485773,135.401184,1016.27789,34.9525757,0.78543967,0.3156142,0.6226035,0.214777559,166.303513,2.97952771,118.959885,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,692.7719,9.297488,210.099976,2.336078,1.19725978,0.000512443,768.4328,81.3124847,0.7810999,990.938232,7.485773,135.298645,1016.27789,34.9525757,0.78543967,0.3156142,0.622475445,0.214777559,166.175339,2.97952771,118.7516,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,692.340149,9.297488,210.099976,2.336078,1.19725978,0.000512443,768.8333,81.08177,0.7817402,990.8229,7.485773,135.0423,1016.27789,34.9525757,0.78543967,0.3156142,0.6219633,0.214777559,166.175339,2.97952771,118.7516,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,691.947632,9.294925,210.099976,2.336078,1.19725978,0.000512443,768.8333,80.9023361,0.7819963,990.3999,7.485773,134.632141,1016.27789,34.9525757,0.78543967,0.3156142,0.6214512,0.214777559,166.175339,2.899433,118.7516,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,691.4373,9.292682,210.4845,2.33582163,1.19725978,0.000512443,768.8333,80.64599,0.7819963,990.3999,7.485773,134.5296,1016.27789,34.6449623,0.78543967,0.3156142,0.6214512,0.212727785,166.175339,2.899433,118.7516,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,690.77,9.292682,210.4845,2.33428383,1.19725978,0.000512443,769.313965,80.64599,0.7819963,989.784668,7.488016,134.222,1016.27789,34.6449623,0.78543967,0.316254646,0.6214512,0.212663725,166.175339,2.899433,118.927841,0.000320379,142.527557
0,2,2,2,1,2,1,1,1,1,2,1,2,1,0,690.024231,9.292682,210.4845,2.33428383,1.19725978,0.000512443,769.313965,80.64599,0.783917,989.9769,7.488016,134.016922,1016.27789,34.6449623,0.78543967,0.3259895,0.6214512,0.212663725,166.175339,2.899433,118.927841,0.000320379,142.527557
